stock_code,description,total_revenue,total_quantity,total_orders,avg_unit_price
23501,KEY RING BASEBALL BOOT UNION JACK,2220.37,1823,112,1.491293103448276
22478,BIRDHOUSE GARDEN MARKER,2218.12,1543,140,1.7792198581560283
84997c,CHILDRENS CUTLERY POLKADOT BLUE,2216.2099999999996,265,56,8.612666666666666
37448,CERAMIC CAKE DESIGN SPOTTED MUG,2214.08,1456,187,1.79
21794,CLASSIC FRENCH STYLE BASKET NATURAL,2213.42,522,106,4.930754716981132
82494l,WOODEN FRAME ANTIQUE WHITE,2211.6,264,61,8.310655737704916
23403,LETTER HOLDER HOME SWEET HOME,2207.86,626,134,4.369411764705882
10135,COLOURING PENCILS BROWN TUBE,2207.39,2231,175,1.4110614525139664
21042,RED RETROSPOT APRON,2205.4700000000003,335,131,7.224962962962963
22574,HEART WOODEN CHRISTMAS DECORATION,2202.14,2336,222,1.1119555555555556
21900,"KEY FOB , SHED",2201.07,3234,372,0.9490185676392572
23302,KNEELING MAT HOUSEWORK  DESIGN,2194.62,1544,230,1.8846186440677966
22571,ROCKING HORSE RED CHRISTMAS,2191.43,2441,254,1.0756653992395437
22763,KEY CABINET MA CAMPAGNE,2186.27,207,108,11.299174311926604
23436,VINTAGE CHRISTMAS GIFT BAG LARGE,2182.39,1831,105,1.460952380952381
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,2179.6600000000003,1065,142,2.5332885906040272
23445,ICE CREAM BUBBLES,2177.8399999999997,2688,101,0.8656310679611651
22357,KINGS CHOICE BISCUIT TIN,2175.04,468,180,5.333888888888889
21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,2173.0499999999997,2524,224,1.0905240174672488
22377,BOTTLE BAG RETROSPOT,2171.53,1330,207,2.423816425120773
22704,WRAP RED APPLES,2168.76,5278,174,0.4190857142857143
22121,NOEL WOODEN BLOCK LETTERS,2165.65,353,133,6.862
21592,RETROSPOT CIGAR BOX MATCHES,2164.46,2162,216,1.132943722943723
22732,3D VINTAGE CHRISTMAS STICKERS,2162.75,1645,188,1.5677894736842104
23031,DRAWER KNOB CRACKLE GLAZE PINK,2162.2,1284,153,1.827290322580645
21249,WOODLAND  HEIGHT CHART STICKERS,2160.0,724,119,3.8703361344537814
22107,PIZZA PLATE IN BOX,2158.06,594,179,4.22
22920,HERB MARKER BASIL,2155.94,3427,242,0.8569354838709677
82581,TOILET METAL SIGN,2155.8900000000003,3883,405,0.7287931034482759
22588,CARD HOLDER GINGHAM HEART,2149.31,687,175,3.496573033707865
23028,DRAWER KNOB CRACKLE GLAZE BLUE,2148.5299999999997,1213,134,1.9308823529411763
23005,TRAVEL CARD WALLET I LOVE LONDON,2147.55,4783,241,0.5200806451612903
22973,CHILDREN'S CIRCUS PARADE MUG,2145.91,1261,144,2.0307534246575343
23161,REGENCY CAKE FORK,2145.3,1715,98,1.593061224489796
23232,WRAP VINTAGE LEAF DESIGN,2140.92,5326,134,0.4173913043478261
23213,STAR WREATH DECORATION WITH BELL,2139.67,1683,152,1.4850641025641025
40016,CHINESE DRAGON PAPER LANTERNS,2136.34,5556,97,2.2792783505154635
21232,STRAWBERRY CERAMIC TRINKET POT,2133.7200000000003,1371,125,1.774921875
22509,SEWING BOX RETROSPOT DESIGN,2132.44,211,86,13.063522727272726
22128,PARTY CONES CANDY ASSORTED,2127.53,1762,76,1.395921052631579
37450,CERAMIC CAKE BOWL + HANGING CAKES,2126.3900000000003,717,134,3.6492805755395685
22891,TEA FOR ONE POLKADOT,2125.18,424,168,5.786627906976744
84356,POMPOM CURTAIN,2124.15,424,82,6.083414634146342
22498,WOODEN REGATTA BUNTING,2121.9900000000002,334,150,6.838079470198675
21980,PACK OF 12 RED RETROSPOT TISSUES,2121.7599999999998,6687,297,0.4059333333333333
22156,HEART DECORATION WITH PEARLS,2114.83,2198,256,1.1667300380228136
21718,RED METAL BEACH SPADE,2114.64,1494,229,1.7067965367965368
23046,PAPER LANTERN 9 POINT DELUXE STAR,2111.4900000000002,349,36,6.809444444444445
20751,FUNKY WASHING UP GLOVES ASSORTED,2108.7200000000003,1003,198,2.343526785714286
23438,RED SPOT GIFT BAG LARGE,2107.42,1727,103,1.3747619047619046
23233,WRAP POPPIES  DESIGN,2105.5,5175,158,0.41861635220125787
21506,"FANCY FONT BIRTHDAY CARD,",2101.0099999999998,4958,323,0.5091411042944785
22996,TRAVEL CARD WALLET VINTAGE TICKET,2099.97,4813,408,0.5288516746411484
23152,IVORY SWEETHEART WIRE LETTER RACK,2095.65,558,159,3.949444444444444
22733,3D TRADITIONAL CHRISTMAS STICKERS,2095.08,1583,197,1.5160696517412937
22059,CERAMIC STRAWBERRY DESIGN MUG,2094.24,1790,173,1.6017934782608696
23315,IVORY REFECTORY CLOCK,2094.24,213,86,10.776511627906977
23251,VINTAGE RED ENAMEL TRIM MUG,2092.0,1701,119,1.4126666666666667
22744,MAKE YOUR OWN MONSOON CARD KIT,2091.5400000000004,870,172,3.1090909090909093
21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,2089.64,764,76,3.0351282051282054
22593,CHRISTMAS GINGHAM STAR,2087.3399999999997,2265,198,1.1215346534653465
22747,POPPY'S PLAYHOUSE BATHROOM,2087.15,957,227,2.493836206896552
22055,MINI CAKE STAND  HANGING STRAWBERY,2086.49,1377,220,2.0823008849557523
23526,DOG LICENCE WALL ART,2081.64,408,29,5.745172413793104
23360,SET 8 CANDLES VINTAGE DOILY,2079.85,1065,107,2.06875
22863,SOAP DISH BROCANTE,2076.63,721,110,3.2892857142857146
23370,SET 36 COLOURING PENCILS DOILY,2076.6,1490,147,1.5367532467532468
22831,WHITE BROCANTE SOAP DISH,2070.9,706,121,3.319105691056911
22955,36 FOIL STAR CAKE CASES,2070.15,1048,134,2.3087769784172663
23227,FILIGREE HEART BUTTERFLY WHITE,2070.06,1642,117,1.5737606837606837
22935,BAKING MOULD ROSE MILK CHOCOLATE,2066.82,690,65,3.8047692307692307
23020,GLASS  SONGBIRD STORAGE JAR,2065.14,169,73,13.034794520547944
23291,DOLLY GIRL CHILDRENS CUP,2060.28,1635,195,1.5223350253807106
23490,T-LIGHT HOLDER HANGING LOVE BIRD,2055.27,548,101,3.9592156862745096
22101,MIRROR MOSAIC VOTIVE HOLDER,2053.17,1438,69,2.2659420289855072
47504K,ENGLISH ROSE GARDEN SECATEURS,2049.45,2019,212,1.5520276497695853
23500,KEY RING BASEBALL BOOT ASSORTED,2044.58,1631,98,1.3798130841121494
21864,UNION JACK FLAG PASSPORT COVER,2043.79,829,184,2.859679144385027
22414,DOORMAT NEIGHBOURHOOD WITCH,2038.39,279,95,10.092842105263157
22803,IVORY EMBROIDERED QUILT,2038.0900000000001,54,31,38.972903225806455
20674,GREEN POLKADOT BOWL,2032.48,1576,205,1.5602884615384616
22080,RIBBON REEL POLKADOTS,2028.23,1221,155,1.970875
84880,WHITE WIRE EGG HOLDER,2027.74,314,76,7.743544303797468
22788,BROCANTE COAT RACK,2025.96,220,60,12.059666666666665
22115,METAL SIGN EMPIRE TEA,2020.91,1549,228,2.34704347826087
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,2019.59,1448,89,1.6883333333333332
51014A,"FEATHER PEN,HOT PINK",2018.78,3890,239,0.6548971193415637
22897,OVEN MITT APPLES DESIGN,2016.0,1352,211,1.8130516431924883
22959,WRAP CHRISTMAS VILLAGE,2014.42,4901,142,0.4184507042253521
23289,DOLLY GIRL CHILDRENS BOWL,2013.7,1622,191,1.5367708333333334
22859,EASTER TIN BUNNY BOUQUET,2012.9699999999998,1209,158,1.9218012422360247
21622,VINTAGE UNION JACK CUSHION COVER,2012.3400000000001,386,104,5.822075471698113
23358,HOT STUFF HOT WATER BOTTLE,2012.13,595,89,4.193555555555556
22364,GLASS JAR DIGESTIVE BISCUITS,2010.17,619,164,4.149761904761904
22503,CABIN BAG VINTAGE PAISLEY,2010.12,99,34,22.510882352941177
23274,STAR T-LIGHT HOLDER WILLIE WINKIE,2009.9499999999998,1183,119,2.006747967479675
85049G,CHOCOLATE BOX RIBBONS,2007.94,1615,258,1.3994909090909091
23066,SMALL DECO JEWELLERY STAND,2005.81,243,79,8.972278481012658
21591,COSY HOUR CIGAR BOX MATCHES,2001.1399999999999,1378,146,1.2596178343949045
22186,RED STAR CARD HOLDER,1997.48,848,149,3.0438666666666667
22928,YELLOW GIANT GARDEN THERMOMETER,1993.75,288,115,7.784695652173913
23357,HOT WATER BOTTLE SEX BOMB,1993.6000000000001,453,102,4.972761904761905
72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,1993.48,1028,82,4.176585365853659
22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,1988.8899999999999,5170,338,0.5157428571428572
37446,MINI CAKE STAND WITH HANGING CAKES,1986.24,1361,183,1.7693298969072164
22932,BAKING MOULD TOFFEE CUP CHOCOLATE,1985.5800000000002,878,71,2.7107042253521123
22466,FAIRY TALE COTTAGE NIGHT LIGHT,1981.29,977,115,2.557179487179487
22477,WATERING CAN GARDEN MARKER,1980.4,1374,127,1.7762499999999999
15039,SANDALWOOD FAN,1979.4899999999998,2091,145,1.2395890410958903
21916,SET 12 RETRO WHITE CHALK STICKS,1973.9099999999999,4600,359,0.5456830601092896
22931,BAKING MOULD HEART WHITE CHOCOLATE,1968.4,815,129,2.8257575757575757
20992,JAZZ HEARTS PURSE NOTEBOOK,1965.81,4451,277,0.5452380952380953
23374,RED SPOT PAPER GIFT BAG,1962.83,2456,131,0.867175572519084
22312,OFFICE MUG WARMER POLKADOT,1962.2900000000002,649,131,3.601459854014599
84031A,CHARLIE+LOLA RED HOT WATER BOTTLE,1961.16,431,165,4.5037349397590365
23228,FILIGREE HEART BIRD WHITE,1960.0,1492,125,1.7907142857142857
23145,ZINC T-LIGHT HOLDER STAR LARGE,1956.6799999999998,2060,167,1.0807142857142857
85123a,WHITE HANGING HEART T-LIGHT HOLDER,1952.4799999999998,292,67,6.64044776119403
84596F,SMALL MARSHMALLOWS PINK BOWL,1952.0,3748,435,0.6319512195121951
22291,HANGING CHICK CREAM DECORATION,1946.62,1317,120,1.626299212598425
22824,3 TIER SWEETHEART GARDEN SHELF,1938.2500000000002,55,43,35.67093023255814
22412,METAL SIGN NEIGHBOURHOOD WITCH,1938.15,914,147,2.5558278145695366
22639,SET OF 4 NAPKIN CHARMS HEARTS,1937.7099999999998,806,148,2.791052631578947
23231,WRAP DOILEY DESIGN,1927.26,4703,164,0.41853658536585364
21192,WHITE BELL HONEYCOMB PAPER,1924.9399999999998,1093,88,2.4372826086956523
23094,LE GRAND TRAY CHIC SET,1924.92,152,79,12.815443037974683
22199,FRYING PAN RED RETROSPOT,1923.59,467,166,5.277784431137724
22183,CAKE STAND VICTORIAN FILIGREE MED,1916.01,322,129,5.957364341085271
23155,KNICKERBOCKERGLORY MAGNET ASSORTED,1914.7299999999998,2233,135,1.4627007299270072
21112,SWISS ROLL TOWEL PINK  SPOTS,1913.6899999999998,706,39,3.641282051282051
20963,APPLE BATH SPONGE,1913.67,1338,229,1.8205579399141631
23128,FELTCRAFT BOY JEAN-PAUL KIT,1909.51,371,127,5.295
21534,DAIRY MAID LARGE MILK JUG,1908.88,376,155,5.440740740740741
22594,CHRISTMAS GINGHAM TREE,1905.7699999999998,2006,196,1.1763959390862944
84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,1905.6799999999998,177,65,12.321846153846153
23068,ALUMINIUM STAMPED HEART,1902.19,783,130,2.5890977443609025
23491,VINTAGE JINGLE BELLS HEART,1897.76,228,78,8.462151898734177
85061W,WHITE JEWELLED HEART DECORATION,1897.4499999999998,2164,162,1.0917142857142856
23235,STORAGE TIN VINTAGE LEAF,1893.13,715,102,2.970761904761905
16169E,WRAP 50'S  CHRISTMAS,1892.46,4563,149,0.41919999999999996
23434,3 RAFFIA RIBBONS 50'S CHRISTMAS,1892.07,2105,199,0.8797512437810946
21068,VINTAGE BILLBOARD LOVE/HATE MUG,1890.33,1638,198,1.669396984924623
23075,PARLOUR CERAMIC WALL HOOK,1889.7500000000002,455,75,4.251025641025642
23394,POSTE FRANCE CUSHION COVER,1888.9,438,150,4.930903225806452
35004C,SET OF 3 COLOURED  FLYING DUCKS,1888.1000000000001,394,39,5.244871794871795
22602,RETROSPOT WOODEN HEART DECORATION,1887.9799999999998,2078,246,1.1012648221343875
15058B,PINK POLKADOT GARDEN PARASOL,1885.27,228,97,9.890927835051546
20982,12 PENCILS TALL TUBE SKULLS,1884.9199999999998,2156,256,0.9554752851711026
22027,TEA PARTY BIRTHDAY CARD,1883.79,4392,362,0.5330054644808743
22534,MAGIC DRAWING SLATE SPACEBOY,1871.12,4496,261,0.5057142857142857
22198,LARGE POPCORN HOLDER,1870.9099999999999,1025,86,2.2325581395348837
23090,VINTAGE GLASS T-LIGHT HOLDER,1870.86,2238,149,0.9780392156862744
22858,EASTER TIN KEEPSAKE,1865.7299999999998,1129,136,1.9392086330935252
70006,LOVE HEART POCKET WARMER,1865.6299999999999,2703,120,1.7196747967479673
21988,PACK OF 6 SKULL PAPER PLATES,1862.75,2321,193,1.0186153846153847
21870,I CAN ONLY PLEASE ONE PERSON MUG,1861.46,1415,163,1.5720359281437124
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,1859.2,232,86,10.014827586206897
22428,ENAMEL FIRE BUCKET CREAM,1854.76,246,114,8.209649122807017
72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,1849.82,394,107,5.70651376146789
22944,CHRISTMAS METAL POSTCARD WITH BELLS,1843.64,3375,111,1.318859649122807
21557,SET OF 6 FUNKY BEAKERS,1843.6100000000001,551,162,4.164846625766871
23378,PACK OF 12 50'S CHRISTMAS TISSUES,1842.42,4003,176,0.46127659574468083
22712,CARD DOLLY GIRL,1842.36,4483,312,0.5474050632911392
21034,REX CASH+CARRY JUMBO SHOPPER,1842.05,1939,871,0.95
21873,IF YOU CAN'T STAND THE HEAT MUG,1838.05,1621,116,1.6011764705882352
22651,GENTLEMAN SHIRT REPAIR KIT,1837.4699999999998,2166,170,1.1379411764705882
21713,CITRONELLA CANDLE FLOWERPOT,1836.64,795,157,2.5004320987654323
21564,PINK  HEART SHAPE LOVE BUCKET,1831.6200000000001,1042,123,3.216341463414634
22452,MEASURING TAPE BABUSHKA PINK,1831.1100000000001,746,144,2.3276190476190477
72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,1830.71,397,110,5.349649122807017
23109,LED TEA LIGHTS,1829.65,635,65,3.2676119402985075
15044D,RED PAPER PARASOL,1822.71,645,84,3.3288235294117645
22223,CAKE PLATE LOVEBIRD PINK,1821.6100000000001,441,78,5.30493670886076
22200,FRYING PAN PINK POLKADOT,1809.48,398,140,5.907163120567375
23160,REGENCY TEA SPOON,1809.48,1462,76,1.485064935064935
21114,LAVENDER SCENTED FABRIC HEART,1809.33,1366,138,1.9206293706293704
15060B,FAIRY CAKE DESIGN UMBRELLA,1807.55,451,131,4.993053435114504
22536,MAGIC DRAWING SLATE PURDEY,1805.21,4755,156,0.4399375
85034C,3 ROSE MORRIS BOXED CANDLES,1805.0,1133,158,2.2736686390532546
21832,CHOCOLATE CALCULATOR,1799.9999999999998,960,198,2.329170731707317
21245,GREEN POLKADOT PLATE,1792.27,1078,128,2.0012977099236644
23317,BLUE REFECTORY CLOCK,1787.4099999999999,174,82,11.21156626506024
21055,TOOL BOX SOFT TOY,1782.54,180,105,10.427289719626168
22832,BROCANTE SHELF WITH HOOKS,1781.82,162,76,11.533157894736842
23148,MINIATURE ANTIQUE ROSE HOOK IVORY,1779.6599999999999,2096,243,0.913399209486166
85035C,ROSE 3 WICK MORRIS BOX CANDLE,1779.41,1152,130,2.48970802919708
22710,WRAP I LOVE LONDON,1774.42,4501,104,0.4163461538461538
22562,MONSTERS STENCIL CRAFT,1773.3700000000001,1421,211,1.363594470046083
21439,BASKET OF TOADSTOOLS,1767.15,1430,130,1.5737404580152672
22119,PEACE WOODEN BLOCK LETTERS,1766.57,351,106,6.303274336283185
21056,DOCTOR'S BAG SOFT TOY,1765.3999999999999,184,72,10.123333333333333
22314,OFFICE MUG WARMER CHOC+BLUE,1762.0700000000002,571,133,3.9547058823529415
23096,PETIT TRAY CHIC,1759.7899999999997,1047,146,2.022702702702703
22852,DOG BOWL VINTAGE CREAM,1757.8799999999999,390,125,4.6368
21584,RETROSPOT SMALL TUBE MATCHES,1754.8999999999999,1066,146,1.6487421383647798
23359,SET OF 12 T-LIGHTS VINTAGE DOILY,1753.36,932,73,1.9886486486486485
23372,SET 36 COLOUR PENCILS DOLLY GIRL,1752.79,1391,147,1.6088235294117648
23399,HOME SWEET HOME HANGING HEART,1752.35,1922,225,1.1005833333333332
21812,GARLAND WITH HEARTS AND BELLS,1751.22,394,100,5.177128712871287
20961,STRAWBERRY BATH SPONGE,1749.18,1235,228,1.789047619047619
23101,SILVER STARS TABLE DECORATION,1744.61,2037,213,0.9711872146118722
20981,12 PENCILS TALL TUBE WOODLAND,1742.27,1976,249,0.9622619047619047
23181,BULL DOG BOTTLE TOP WALL CLOCK,1733.57,201,82,9.421463414634145
21329,DINOSAURS  WRITING SET,1728.6399999999999,944,287,2.154226804123711
23122,PARTY CHARMS 50 PIECES,1727.75,2253,133,1.0355797101449276
47570B,TEA TIME TABLE CLOTH,1727.23,185,31,11.450645161290323
21586,KINGS CHOICE GIANT TUBE MATCHES,1721.85,743,67,2.5029850746268654
21845,DAIRY MAID STRIPE MUG,1721.0900000000001,1907,82,1.0974698795180724
22526,WHEELBARROW FOR CHILDREN,1720.26,125,79,14.447468354430379
85015,SET OF 12  VINTAGE POSTCARD SET,1719.8400000000001,2182,143,1.3139310344827586
23073,GEORGIAN TRINKET BOX,1719.0,144,61,12.412903225806453
22544,MINI JIGSAW SPACEBOY,1716.1799999999998,4521,175,0.5292737430167598
22037,ROBOT BIRTHDAY CARD,1715.48,3977,354,0.5284958217270195
22227,HANGING HEART MIRROR DECORATION,1708.0700000000002,2341,289,0.8917940199335549
22934,BAKING MOULD EASTER EGG WHITE CHOC,1707.47,589,78,3.2253846153846157
22816,CARD MOTORBIKE SANTA,1706.8799999999999,4023,266,0.45948339483394834
21917,SET 12 KIDS  WHITE CHALK STICKS,1704.03,4156,225,0.4965350877192982
22674,FRENCH TOILET SIGN BLUE METAL,1697.72,1350,187,1.5164397905759162
37340,MULTICOLOUR SPRING FLOWER MUG,1695.86,2544,135,2.6641176470588235
21544,SKULLS  WATER TRANSFER TATTOOS,1690.23,1975,174,1.1148863636363637
22789,T-LIGHT HOLDER SWEETHEART HANGING,1688.22,860,138,2.1540559440559437
16161U,WRAP SUKI AND FRIENDS,1687.5,4075,134,0.41955223880597015
21207,SKULL AND CROSSBONES  GARLAND,1686.4999999999998,1068,132,1.6688059701492535
23368,SET 12 COLOUR PENCILS DOLLY GIRL,1681.5,2382,232,0.7826359832635984
23214,JINGLE BELL HEART ANTIQUE GOLD,1680.48,782,102,2.3810185185185184
22332,SKULLS PARTY BAG + STICKER SET,1679.6499999999999,1033,148,1.7977333333333332
22419,LIPSTICK PEN RED,1676.8799999999999,3347,272,0.6006405693950178
22913,RED COAT RACK PARIS FASHION,1673.15,352,112,5.552053571428572
22335,HEART DECORATION PAINTED ZINC,1672.7900000000002,2386,225,0.9097021276595745
22076,6 RIBBONS EMPIRE,1669.5299999999997,1260,225,1.6120264317180617
15058A,BLUE POLKADOT GARDEN PARASOL,1668.49,200,89,9.208988764044944
21577,SAVE THE PLANET COTTON TOTE BAG,1664.8999999999999,720,175,2.7186285714285714
21578,WOODLAND DESIGN  COTTON TOTE BAG,1664.51,749,127,2.5789147286821708
22804,PINK HANGING HEART T-LIGHT HOLDER,1664.16,880,76,3.3044736842105267
84968D,SET OF 16 VINTAGE RED CUTLERY,1661.47,157,55,12.196181818181817
23505,PLAYING CARDS I LOVE LONDON,1660.04,1207,115,1.3503278688524591
23270,SET OF 2 CERAMIC PAINTED HEARTS,1659.37,1183,125,1.499621212121212
22479,DAISY GARDEN MARKER,1658.57,1139,98,1.7758163265306122
22853,CAT BOWL VINTAGE CREAM,1655.96,472,116,3.6286206896551727
21981,PACK OF 12 WOODLAND TISSUES,1655.36,5482,271,0.4793840579710145
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1652.27,901,94,2.9213541666666667
23483,HANGING  BUTTERFLY T-LIGHT HOLDER,1651.36,1340,73,2.378552631578947
47566b,TEA TIME PARTY BUNTING,1651.1499999999999,199,102,8.300588235294118
23273,HEART T-LIGHT HOLDER WILLIE WINKIE,1649.0499999999997,969,112,1.8786725663716815
22161,HEART DECORATION RUSTIC HANGING,1647.16,5088,340,0.5938121546961326
23348,CHILDRENS TOY COOKING UTENSIL SET,1642.13,750,168,2.570982658959538
22284,HEN HOUSE DECORATION,1641.62,954,131,2.0248529411764706
22375,AIRLINE BAG VINTAGE JET SET BROWN,1639.29,349,167,5.209764705882352
23366,SET 12 COLOURING PENCILS DOILY,1638.7,2204,191,0.8182051282051283
22154,ANGEL DECORATION 3 BUTTONS,1638.35,3749,162,0.5421301775147929
84510A,SET OF 4 ENGLISH ROSE COASTERS,1636.57,1201,239,1.733739837398374
22474,SPACEBOY TV DINNER TRAY,1636.27,303,132,6.867651515151515
35953,FOLKART STAR CHRISTMAS DECORATIONS,1634.9199999999998,3582,131,0.5932592592592593
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1633.78,949,120,2.696935483870968
22799,SWEETHEART WIRE FRUIT BOWL,1631.58,208,89,8.714777777777778
23391,I LOVE LONDON MINI BACKPACK,1628.17,389,86,4.611363636363636
22445,PENCIL CASE LIFE IS BEAUTIFUL,1624.7600000000002,537,130,3.513065693430657
22975,SPACEBOY CHILDRENS EGG CUP,1624.63,1204,186,1.544627659574468
22473,TV DINNER TRAY VINTAGE PAISLEY,1623.04,503,112,5.063124999999999
37495,FAIRY CAKE BIRTHDAY CANDLE SET,1622.24,440,92,4.016630434782608
21706,FOLDING UMBRELLA RED/WHITE POLKADOT,1621.76,347,120,4.996942148760331
22166,WALL MIRROR RECTANGLE DIAMANTE PINK,1614.4,207,87,12.049080459770115
23217,LAUREL HEART ANTIQUE SILVER,1613.82,1309,97,1.5415151515151517
23287,RED VINTAGE SPOT BEAKER,1613.59,1891,198,1.032128712871287
21206,STRAWBERRY HONEYCOMB  GARLAND,1610.9199999999998,1290,109,1.9194594594594594
85040A,S/4 PINK FLOWER CANDLES IN BOWL,1610.62,890,164,2.034912280701754
22095,LADS ONLY TISSUE BOX,1610.41,1650,143,1.1355483870967742
22671,FRENCH LAUNDRY SIGN BLUE METAL,1610.35,963,144,2.158137931034483
22292,HANGING CHICK  YELLOW DECORATION,1608.86,1139,112,1.5909243697478992
22475,SKULL DESIGN TV DINNER TRAY,1605.67,316,138,5.9185815602836875
22948,METAL DECORATION NAUGHTY CHILDREN,1604.99,1601,136,1.6652777777777776
22305,COFFEE MUG PINK PAISLEY DESIGN,1604.58,693,51,3.0107843137254897
21394,RED POLKADOT BEAKER,1603.77,3865,131,0.6057251908396946
18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,1601.21,699,69,3.083835616438356
23226,FILIGREE HEART DAISY WHITE,1596.67,1247,98,1.5736363636363635
23244,ROUND STORAGE TIN VINTAGE LEAF,1593.58,864,103,2.1018446601941747
22398,MAGNETS PACK OF 4 SWALLOWS,1589.51,2576,248,0.769604743083004
22449,SILK PURSE BABUSHKA PINK,1587.3000000000002,492,143,3.250689655172414
21626,VINTAGE UNION JACK PENNANT,1586.75,795,99,2.273168316831683
15056n,EDWARDIAN PARASOL NATURAL,1585.2800000000002,127,84,12.484761904761905
21967,PACK OF 12 SKULL TISSUES,1583.4099999999999,5275,232,0.4447280334728033
46000M,POLYESTER FILLER PAD 45x45cm,1582.55,1021,137,1.55
23369,SET 36 COLOUR PENCILS LOVE LONDON,1581.06,1105,126,1.4970542635658914
22676,FRENCH BLUE METAL DOOR SIGN 1,1580.89,1157,199,1.630742574257426
22434,BALLOON PUMP WITH 10 BALLOONS,1580.16,798,124,2.1209375
21528,DAIRY MAID TRADITIONAL TEAPOT,1578.42,218,111,7.684912280701755
84279P,CHERRY BLOSSOM  DECORATIVE FLASK,1576.96,380,126,4.8312307692307686
22208,WOOD STAMP SET THANK YOU,1576.4699999999998,1515,280,1.2702405498281786
22494,EMERGENCY FIRST AID TIN,1573.52,1089,245,1.905081300813008
22583,PACK OF 6 HANDBAG GIFT BOXES,1572.9499999999998,574,111,3.282212389380531
21509,COWBOYS AND INDIANS BIRTHDAY CARD,1572.28,3741,274,0.5317883211678832
85206A,CREAM FELT EASTER EGG BASKET,1572.2299999999998,976,114,1.755897435897436
23462,ROCOCO WALL MIRROR WHITE,1567.1399999999999,78,45,20.713555555555555
22085,PAPER CHAIN KIT SKULLS,1566.99,548,97,3.175714285714286
21913,VINTAGE SEASIDE JIGSAW PUZZLES,1565.83,398,148,4.369256756756757
85132A,CHARLIE + LOLA BISCUITS TINS,1565.6699999999998,547,110,5.088918918918919
22313,OFFICE MUG WARMER PINK,1564.8300000000002,565,65,3.51179104477612
21744,SNOWFLAKE PORTABLE TABLE LIGHT,1563.5500000000002,531,127,3.0406870229007636
84971S,SMALL HEART FLOWERS HOOK,1561.6999999999998,1786,172,1.1148
22818,CARD CHRISTMAS VILLAGE,1560.48,3657,244,0.4605691056910569
22675,FRENCH KITCHEN SIGN BLUE METAL,1558.91,1243,164,1.5485207100591716
20665,RED RETROSPOT PURSE,1546.2700000000002,461,156,4.068333333333333
20985,HEART CALCULATOR,1545.59,1183,131,1.634642857142857
22982,PANTRY PASTRY BRUSH,1545.02,1155,212,1.6353990610328637
